"Id","LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","BsmtFinSF1","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageYrBlt","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","MSSubClass","MSZoning","LotShape","LandContour","Neighborhood","BldgType","HouseStyle","Exterior1st","Exterior2nd","MasVnrType","ExterQual","Foundation","BsmtQual","BsmtExposure","BsmtFinType1","HeatingQC","CentralAir","Electrical","KitchenQual","Functional","FireplaceQu","GarageType","GarageFinish","GarageQual","GarageCond","PavedDrive","SalePrice"
40,-0.698178721688021,-0.279761766154126,-1.48317613302187,-0.507415853654135,-0.537787564367723,-1.39995409511628,-0.24468703690091,-0.988032765748344,-1.27474434961362,-2.44245901077269,-1.83045631443776,-0.784503797846999,-0.156884711612744,-0.819697799404456,0.78310230789909,-0.755481188974221,-1.04515762211958,0.648707724151998,-0.286433834893304,-0.924604452482965,-0.792151420392515,-2.31963441084569,-2.20104455196563,-0.130790275289642,-0.152167027978576,"90","RL","Reg","Lvl","Edwards","Duplex","1Story","AsbShng","Plywood","None","TA","PConc","None","None","None","TA","N","FuseP","Fa","Typ","None","None","None","None","None","N",4.91381385238372
41,-0.18377840355362,-0.721802392968392,-0.0614131425437907,-0.507415853654135,-0.20761280319988,-0.921307858674047,-2.58687939786845,0.459576795530934,-0.262687984597585,0.0908842117475938,-0.36484690998818,-0.784503797846999,-0.45509969085118,-0.819697799404456,0.78310230789909,-0.755481188974221,0.169957875577836,-0.68248589225447,-0.286433834893304,0.626327800474372,-0.449390204702428,0.307063406094092,-0.151530659831241,-0.130790275289642,0.130857396068561,"20","RL","Reg","Lvl","NAmes","1Fam","1Story","Wd Sdng","Wd Sdng","BrkFace","TA","CBlock","TA","No","Rec","Ex","Y","SBrkr","TA","Typ","TA","Attchd","RFn","TA","TA","Y",5.20411998265593
42,0.311863350410145,-0.0621824059947465,-0.77229463778283,0.390722523232461,-0.405717659900586,-1.20849560053938,-0.24468703690091,1.18900991816622,-0.403693590509932,0.700935612758912,-0.354524971740943,-0.784503797846999,-0.465185261682722,-0.819697799404456,-1.02696855750633,1.2334525910238,-1.04515762211958,-0.68248589225447,-0.925705063955099,2.17726005343171,-0.677897681829153,-1.0062855023758,-0.766384827471558,-0.130790275289642,-0.0731096594070554,"20","RL","Reg","Lvl","Timber","1Fam","1Story","VinylSd","VinylSd","None","TA","CBlock","TA","Gd","BLQ","Gd","Y","SBrkr","TA","Typ","Gd","Attchd","RFn","TA","TA","P",5.23044892137827
43,-0.37114851867897,-0.910468774651713,-0.77229463778283,1.28886090011906,0.386701766902239,-0.0597446330780348,-0.24468703690091,0.693715822549666,-1.27474434961362,-0.486569022797471,-0.148495880895558,-0.784503797846999,0.0920697803395838,1.08856914462012,-1.02696855750633,-0.755481188974221,-1.04515762211958,-0.68248589225447,-0.925705063955099,-0.924604452482965,0.236132226677746,0.307063406094092,0.146580451751943,0.0632512326558236,-0.152167027978576,"85","RL","IR1","Lvl","SawyerW","1Fam","SFoyer","HdBoard","HdBoard","None","TA","CBlock","Gd","Av","ALQ","Gd","Y","SBrkr","Gd","Typ","None","Attchd","RFn","TA","Gd","Y",5.15836249209525
44,-1.15651143745172,-0.919617555643921,-0.77229463778283,0.390722523232461,0.122561957967964,-0.203338504010704,-0.24468703690091,-0.357658462236372,-0.894938927236818,-0.258381857533695,-0.243943549541638,-0.784503797846999,0.0521065913649291,1.08856914462012,-1.02696855750633,-0.755481188974221,0.169957875577836,-0.68248589225447,-0.925705063955099,-0.924604452482965,0.0076247495510213,-1.0062855023758,-0.766384827471558,-0.391488057810632,-0.152167027978576,"20","RL","IR1","Lvl","CollgCr","1Fam","1Story","VinylSd","VinylSd","None","TA","CBlock","Gd","Av","LwQ","TA","Y","SBrkr","TA","Typ","None","Detchd","Unf","TA","TA","Y",5.11477773197156
45,-1.6068912670347,-0.551162667802425,-0.77229463778283,0.390722523232461,-0.405717659900586,-1.20849560053938,-0.24468703690091,-0.585043478860333,-0.217202305271021,0.23524752038386,-1.69969169580582,-0.784503797846999,-0.154383380318992,1.08856914462012,-1.02696855750633,-0.755481188974221,0.169957875577836,-0.68248589225447,-0.286433834893304,-0.924604452482965,-0.677897681829153,-1.0062855023758,-0.803648716419456,-0.130790275289642,-0.152167027978576,"20","RL","Reg","Lvl","NAmes","1Fam","1Story","BrkFace","Wd Sdng","None","TA","CBlock","TA","No","ALQ","Ex","Y","FuseA","TA","Typ","None","Attchd","RFn","TA","TA","Y",5.14921911265538
46,-0.419719237089637,-0.497782580647318,2.07123134317333,-0.507415853654135,1.11308624147149,0.993277087094869,0.241127515988179,0.0385768142568672,1.67272767074769,1.63696867843277,0.188252451357957,-0.784503797846999,-0.291873272209613,1.08856914462012,0.78310230789909,-0.755481188974221,-1.04515762211958,-0.68248589225447,-0.286433834893304,0.626327800474372,1.0739929761424,0.307063406094092,0.481955452283025,-0.0920273892884879,-0.286266564255701,"120","RL","Reg","Lvl","NridgHt","TwnhsE","1Story","MetalSd","MetalSd","BrkFace","Ex","PConc","Ex","No","GLQ","Ex","Y","SBrkr","Ex","Typ","Gd","Attchd","RFn","TA","TA","Y",5.50501424008411
47,-0.0151737421515385,-0.463936628362516,0.649468352695249,-0.507415853654135,1.04705128923793,0.897547839806423,-0.24468703690091,2.05352324869692,-1.08597878040839,0.896524611556434,-0.0290854536564927,0.68938318880589,0.117136553904009,1.08856914462012,-1.02696855750633,1.2334525910238,-2.260273119817,-0.68248589225447,-0.286433834893304,0.626327800474372,0.997823817100162,0.307063406094092,0.919806147420827,-0.230801374758547,-1.19539313404157,"50","RL","IR1","Lvl","Mitchel","1Fam","1.5Fin","VinylSd","VinylSd","None","Gd","PConc","Ex","No","GLQ","Ex","Y","SBrkr","Gd","Typ","Ex","Attchd","RFn","TA","TA","Y",5.37964266774115
48,-0.18377840355362,-0.911773608246516,1.36034984793429,-0.507415853654135,1.14610371758828,1.04114171073909,-0.24468703690091,-0.934000682590175,2.43688708343396,1.41343839409274,0.111738665235783,-0.784503797846999,-0.498311651273653,-0.819697799404456,0.78310230789909,-0.755481188974221,0.169957875577836,-0.68248589225447,0.352837394168492,-0.924604452482965,1.11207755566352,1.62041231456399,1.64645198190484,-0.130790275289642,0.16755953312731,"20","FV","Reg","Lvl","Somerst","1Fam","1Story","VinylSd","VinylSd","None","Gd","PConc","Gd","Av","GLQ","Ex","Y","SBrkr","Gd","Typ","None","Attchd","RFn","TA","TA","Y",5.39741854235135
49,0.215089781714774,-0.137874995935329,-1.48317613302187,-0.507415853654135,-1.69339922845518,1.13687095802754,-0.24468703690091,-0.988032765748344,0.399128649603915,-0.728726830832498,0.0392371037570193,0.887925809828862,-1.03114950854182,-0.819697799404456,0.78310230789909,-0.755481188974221,-1.04515762211958,0.959750272282503,0.992108623230287,-0.924604452482965,-1.28725095416709,-2.31963441084569,-2.20104455196563,-0.130790275289642,-0.152167027978576,"190","RM","Reg","Lvl","OldTown","2fmCon","2Story","MetalSd","MetalSd","None","TA","BrkTil","TA","No","Unf","Gd","Y","SBrkr","TA","Typ","None","None","None","None","None","N",5.05307844348342
50,-0.808696852721803,-0.512738617470793,-0.77229463778283,1.28886090011906,-0.174595327083095,-0.873443235029824,-0.24468703690091,0.729737211321779,-0.838081828078614,-0.218798369681816,-0.278921102491743,-0.784503797846999,0.0387245006513415,1.08856914462012,-1.02696855750633,-0.755481188974221,0.169957875577836,-0.68248589225447,-0.286433834893304,-0.924604452482965,-0.411305625181307,-1.0062855023758,-0.403061910229552,-0.130790275289642,-0.152167027978576,"20","RL","Reg","Lvl","Sawyer","1Fam","1Story","HdBoard","HdBoard","None","TA","CBlock","TA","No","BLQ","Ex","Y","SBrkr","TA","Typ","None","Attchd","Unf","TA","TA","Y",5.10380372095596
51,-0.414692158180608,-0.320828513142766,-0.0614131425437907,0.390722523232461,0.848946432537219,0.610360097941086,-0.24468703690091,-0.578289468465562,0.117117437779221,-0.593677284043733,-0.0250244292552603,0.794493988170993,-1.24523305111325,-0.819697799404456,0.78310230789909,-0.755481188974221,0.169957875577836,-0.68248589225447,-0.286433834893304,-0.924604452482965,0.769316339973437,0.307063406094092,-0.393745937992578,-0.130790275289642,-0.38405331470788,"60","RL","IR2","Lvl","Gilbert","1Fam","2Story","VinylSd","VinylSd","None","TA","PConc","Gd","Av","GLQ","Gd","Y","SBrkr","TA","Typ","None","Attchd","Fin","TA","TA","Y",5.24797326636181
52,-0.104801868554755,-0.301484062855747,-0.0614131425437907,0.390722523232461,-1.23115456282019,-1.63927721333739,-0.24468703690091,-0.988032765748344,0.581071366910169,-0.542451593882477,-0.0521233287236085,-0.784503797846999,-0.188081415546256,-0.819697799404456,-1.02696855750633,-0.755481188974221,0.169957875577836,-0.68248589225447,-0.286433834893304,0.626327800474372,0.312301385719988,0.307063406094092,0.258372118595637,-0.838079564363852,-0.152167027978576,"50","RM","Reg","Lvl","BrkSide","1Fam","1.5Fin","Wd Sdng","Wd Sdng","None","TA","PConc","TA","No","Unf","TA","Y","SBrkr","TA","Typ","Gd","Detchd","Unf","TA","TA","Y",5.05880548667591
53,0.261364880507244,-0.670436216399989,-0.77229463778283,-0.507415853654135,-0.273647755433448,-1.01703710596249,-0.24468703690091,-0.753893738729611,-1.27474434961362,-0.542451593882477,-0.0521233287236085,-0.784503797846999,0.13766804477731,1.08856914462012,-1.02696855750633,-0.755481188974221,-1.04515762211958,-0.68248589225447,-0.925705063955099,-0.924604452482965,-0.52555936374467,0.307063406094092,0.20247628517379,-1.00981229903034,-0.152167027978576,"90","RM","IR2","Bnk","IDOTRR","Duplex","1Story","Wd Sdng","Wd Sdng","None","Fa","CBlock","Gd","Gd","LwQ","TA","N","SBrkr","TA","Typ","None","CarPort","Unf","TA","TA","Y",5.04139268515823
54,-1.18500811975579,0.710999840739693,2.07123134317333,-0.507415853654135,0.32066681466867,0.131713861498857,-0.24468703690091,3.0868868390969,-1.20196726269112,1.84652832000154,0.249492539528315,-0.784503797846999,-0.160035886603788,2.9968360886447,-2.83703942291176,1.2334525910238,-3.47538861751442,-0.68248589225447,-0.925705063955099,0.626327800474372,0.159963067635504,1.62041231456399,1.96319503796197,0.780532842393703,-0.433798230668077,"20","RL","IR1","Low","Veenker","1Fam","1Story","WdShing","Wd Shng","None","Gd","CBlock","Ex","Gd","GLQ","Gd","Y","SBrkr","Gd","Typ","Gd","Attchd","Fin","TA","TA","Y",5.5854607295085
55,-0.37114851867897,-0.414578271114039,-0.77229463778283,-0.507415853654135,-0.537787564367723,-1.39995409511628,-0.24468703690091,-0.12351943521764,-1.27474434961362,-1.54833787341259,-0.279746765336754,-0.784503797846999,-0.555606280823383,-0.819697799404456,-1.02696855750633,-0.755481188974221,0.169957875577836,-0.68248589225447,-0.286433834893304,0.626327800474372,-0.563643943265791,0.307063406094092,0.463323507809076,-0.130790275289642,-1.39228948459081,"80","RL","Reg","Bnk","NAmes","1Fam","SLvl","MetalSd","MetalSd","None","TA","CBlock","TA","No","ALQ","TA","Y","SBrkr","TA","Min1","TA","Detchd","Unf","TA","TA","Y",5.11394335230684
56,0.138382412154842,-2.34151407495122,-0.0614131425437907,-0.507415853654135,-0.240630279316664,-0.96917248231827,-0.0191654192047287,0.115122265397607,0.851711158903222,0.875568647399557,-0.158747608541349,-0.784503797846999,-0.8314592526223,-0.819697799404456,0.78310230789909,-0.755481188974221,0.169957875577836,-0.68248589225447,0.352837394168492,0.626327800474372,-0.487474784223549,0.307063406094092,0.481955452283025,-0.130790275289642,-0.152167027978576,"20","RL","IR1","Lvl","NAmes","1Fam","1Story","HdBoard","Plywood","BrkFace","TA","CBlock","TA","No","BLQ","Gd","Y","SBrkr","TA","Typ","Gd","Attchd","RFn","TA","TA","Y",5.25647720624168
57,0.310924235898588,-0.0177470727322802,1.36034984793429,-0.507415853654135,0.914981384770788,0.753953968873755,0.298675456394494,0.473084816320476,-0.544699196422279,-0.183871762753687,-0.343484524426432,0.981357631486732,-0.314713177826985,1.08856914462012,0.78310230789909,1.2334525910238,0.169957875577836,-0.68248589225447,0.352837394168492,-0.924604452482965,0.845485499015679,0.307063406094092,0.0347887849082493,-0.772386144038954,-0.152167027978576,"160","FV","Reg","Lvl","Somerst","Twnhs","2Story","MetalSd","MetalSd","BrkFace","Gd","PConc","Gd","No","GLQ","Ex","Y","SBrkr","Gd","Typ","None","Attchd","Fin","TA","TA","Y",5.23678909940929
58,-0.0554884848342369,-0.714787897417823,0.649468352695249,-0.507415853654135,1.08006876535471,0.945412463450646,-0.24468703690091,-0.988032765748344,0.681139861428609,-0.440000213559966,-0.111990883239301,1.22428036779719,-0.350416096811109,-0.819697799404456,0.78310230789909,1.2334525910238,0.169957875577836,-0.68248589225447,0.352837394168492,-0.924604452482965,1.03590839662128,0.307063406094092,0.430717604979666,-0.130790275289642,-0.470438497288856,"60","RL","IR1","Lvl","CollgCr","1Fam","2Story","VinylSd","VinylSd","None","Gd","PConc","Gd","No","Unf","Ex","Y","SBrkr","Gd","Typ","None","Attchd","RFn","TA","TA","Y",5.29336255471145
59,-0.808696852721803,-0.343168891669447,2.78211283841237,-0.507415853654135,1.14610371758828,1.04114171073909,0.717279384942736,-0.988032765748344,1.93199604290911,0.840642040471428,-0.157125940089167,2.76356962961059,0.464116466084652,-0.819697799404456,2.59317317330451,1.2334525910238,0.169957875577836,-0.68248589225447,2.27065108135388,0.626327800474372,1.11207755566352,1.62041231456399,0.784724549984697,-0.109337320059484,-0.152167027978576,"60","RL","IR2","HLS","StoneBr","1Fam","2Story","VinylSd","VinylSd","BrkFace","Ex","PConc","Ex","Gd","Unf","Ex","Y","SBrkr","Gd","Typ","Gd","BuiltIn","Fin","TA","TA","Y",5.64224682380789
60,-0.37114851867897,-0.424221736321631,-0.77229463778283,1.28886090011906,0.0235095296176108,-0.586255493164487,-0.24468703690091,0.434812090750106,-0.938150322597054,-0.626275450509986,-0.00862041317616944,-0.784503797846999,0.160000083144785,-0.819697799404456,-1.02696855750633,-0.755481188974221,-1.04515762211958,-0.68248589225447,-1.56497629301689,-0.924604452482965,-0.144713568533462,-1.0062855023758,-0.561433438258119,-0.0920273892884879,-0.152167027978576,"20","RL","Reg","Bnk","CollgCr","1Fam","1Story","HdBoard","HdBoard","None","TA","CBlock","TA","Av","ALQ","Ex","Y","SBrkr","TA","Typ","None","Detchd","Unf","TA","TA","Y",5.09656243837414
61,-0.537003393873393,-0.425239178057791,-0.0614131425437907,-0.507415853654135,1.08006876535471,0.945412463450646,-0.24468703690091,1.13047516141153,-0.781224728920409,0.253875044078862,-3.09790275132801,-0.784503797846999,-0.164476323793272,1.08856914462012,-1.02696855750633,1.2334525910238,0.169957875577836,-0.68248589225447,-0.925705063955099,-0.924604452482965,1.11207755566352,0.307063406094092,0.481955452283025,-0.130790275289642,-1.39228948459081,"20","RL","Reg","Lvl","SawyerW","1Fam","1Story","VinylSd","VinylSd","None","TA","PConc","Gd","No","ALQ","Ex","Y","SBrkr","Gd","Typ","None","Detchd","Unf","TA","TA","Y",5.19865708695442
62,-0.37114851867897,-0.424221736321631,-0.77229463778283,1.28886090011906,-1.69339922845518,0.562495474296863,-0.24468703690091,-0.988032765748344,-0.0693738474596898,-1.2083855659788,0.175185532302786,0.45346783911977,-0.108283283497079,-0.819697799404456,-1.02696855750633,-0.755481188974221,0.169957875577836,-0.68248589225447,-0.286433834893304,-0.924604452482965,-1.59192759033605,-1.0062855023758,-0.859544549841303,-0.130790275289642,-0.152167027978576,"75","RM","Reg","Lvl","IDOTRR","1Fam","2.5Unf","MetalSd","MetalSd","None","TA","BrkTil","TA","No","Unf","TA","N","SBrkr","Fa","Typ","None","Detchd","Unf","TA","TA","N",5.00432137378264
63,0.0590841844278826,-0.324585175107645,1.36034984793429,-0.507415853654135,1.14610371758828,1.04114171073909,-0.367107701667751,-0.934000682590175,1.7864418690641,0.747504421996417,-0.25879341309643,-0.784503797846999,-0.58821364816253,-0.819697799404456,0.78310230789909,-0.755481188974221,-1.04515762211958,-0.68248589225447,-0.286433834893304,0.626327800474372,1.11207755566352,0.307063406094092,0.0534207293821983,-0.681082795265668,-1.59133757970119,"120","RL","IR1","Lvl","NridgHt","TwnhsE","1Story","VinylSd","VinylSd","Stone","Gd","PConc","Gd","Mn","GLQ","Ex","Y","SBrkr","Gd","Typ","Gd","Attchd","RFn","TA","TA","Y",5.30642502755069
64,-0.0576797558227794,-1.68684655135707,0.649468352695249,0.390722523232461,-1.66038175233839,-1.63927721333739,-0.24468703690091,-0.988032765748344,0.0352432149914063,-1.10127730473254,-0.178040788911112,1.10281899964196,-0.370456456923481,-0.819697799404456,0.78310230789909,-0.755481188974221,0.169957875577836,-0.68248589225447,1.63137985229208,-0.924604452482965,0.502724283325592,0.307063406094092,0.0347887849082493,-0.190355901902082,-0.26717698832093,"70","RM","IR1","Bnk","OldTown","1Fam","2Story","Stucco","Stucco","None","TA","BrkTil","TA","No","Unf","Gd","Y","SBrkr","TA","Typ","None","Detchd","Unf","TA","TA","Y",5.14612803567824
65,-0.414692158180608,-1.00914328967223,0.649468352695249,-0.507415853654135,0.848946432537219,0.658224721585309,0.422529190727926,0.67570512816361,-0.551522048321263,0.0187025574294607,-0.582761674836382,1.49756844614646,0.0326843235637607,1.08856914462012,0.78310230789909,1.2334525910238,0.169957875577836,-0.68248589225447,0.992108623230287,-0.924604452482965,0.807400919494558,0.307063406094092,0.803356494458646,0.581178238179318,-0.774532984227822,"60","RL","Reg","Lvl","CollgCr","1Fam","2Story","VinylSd","VinylSd","BrkFace","TA","PConc","Gd","No","GLQ","Ex","Y","SBrkr","Gd","Typ","None","Attchd","RFn","TA","TA","Y",5.34143452457814
66,-0.530429469333648,-1.15335776155682,1.36034984793429,-0.507415853654135,1.08006876535471,0.993277087094869,0.133792778685457,-0.988032765748344,1.32476222389948,0.218948437150733,-1.41866329386397,2.32210427227716,0.292615982209579,-0.819697799404456,0.78310230789909,1.2334525910238,1.38507337327525,-0.68248589225447,1.63137985229208,0.626327800474372,1.03590839662128,1.62041231456399,1.76755962098551,-0.109337320059484,0.189016911984107,"60","RL","Reg","Lvl","NridgHt","1Fam","2Story","VinylSd","VinylSd","BrkFace","Gd","PConc","Ex","Av","Unf","Ex","Y","SBrkr","Gd","Typ","Gd","BuiltIn","RFn","TA","TA","Y",5.50105926221775
67,0.0607598607665493,0.0969885628338403,0.649468352695249,-0.507415853654135,-0.0425254226159578,0.227443108787303,0.0174461694319269,1.06518639426208,1.07913955553604,2.09101456849844,0.435144014966383,-0.784503797846999,0.154215537956767,1.08856914462012,0.78310230789909,-0.755481188974221,0.169957875577836,-0.68248589225447,0.352837394168492,0.626327800474372,-0.258967307096824,0.307063406094092,0.481955452283025,0.214544575843218,-0.152167027978576,"20","RL","Reg","Lvl","NAmes","1Fam","1Story","Plywood","Plywood","BrkFace","TA","CBlock","Gd","Gd","GLQ","TA","Y","SBrkr","TA","Min1","Gd","Attchd","RFn","TA","TA","Y",5.25527250510331
68,-0.940214397683062,-1.17186320396981,0.649468352695249,-0.507415853654135,1.04705128923793,0.897547839806423,-0.434491087189688,1.29257141088604,-0.274059404429226,0.940764980332064,-0.0788378917984739,-0.784503797846999,-1.41180906624295,1.08856914462012,0.78310230789909,-0.755481188974221,0.169957875577836,-0.68248589225447,0.352837394168492,-0.924604452482965,0.997823817100162,0.307063406094092,0.398111702150255,-0.400025574285783,-0.564867105501104,"20","RL","IR1","Lvl","CollgCr","1Fam","1Story","VinylSd","VinylSd","BrkFace","Gd","PConc","Gd","Av","GLQ","Ex","Y","SBrkr","Gd","Typ","None","Attchd","RFn","TA","TA","Y",5.3541084391474
69,0.00461458013270598,-0.14964807131058,-1.48317613302187,0.390722523232461,-0.867962325535566,-1.63927721333739,-0.24468703690091,-0.988032765748344,0.424145773233525,-0.70311398575187,0.0277579985033832,-0.784503797846999,0.179508890240776,-0.819697799404456,-1.02696855750633,-0.755481188974221,-1.04515762211958,-0.68248589225447,-1.56497629301689,-0.924604452482965,-1.21108179512484,-1.0062855023758,-1.17628760589844,-0.130790275289642,-0.152167027978576,"30","RM","Reg","Lvl","OldTown","1Fam","1Story","MetalSd","MetalSd","None","TA","CBlock","TA","No","Unf","TA","Y","SBrkr","TA","Typ","None","Attchd","Unf","TA","TA","Y",4.90308998699194
